recording_id,species,file_url,duration_s,quality,country
1012679,Black-capped Chickadee,https://xeno-canto.org/1012679/download,47.0,A,Canada
1012678,Black-capped Chickadee,https://xeno-canto.org/1012678/download,15.0,A,Canada
1012506,Black-capped Chickadee,https://xeno-canto.org/1012506/download,94.0,A,Canada
1012404,Black-capped Chickadee,https://xeno-canto.org/1012404/download,52.0,A,Canada
1008067,Black-capped Chickadee,https://xeno-canto.org/1008067/download,11.0,A,United States
994379,Black-capped Chickadee,https://xeno-canto.org/994379/download,78.0,A,Canada
994313,Black-capped Chickadee,https://xeno-canto.org/994313/download,14.0,A,United States
961968,Black-capped Chickadee,https://xeno-canto.org/961968/download,12.0,A,United States
959153,Black-capped Chickadee,https://xeno-canto.org/959153/download,49.0,A,United States
957291,Black-capped Chickadee,https://xeno-canto.org/957291/download,41.0,A,Canada
957100,Black-capped Chickadee,https://xeno-canto.org/957100/download,108.0,A,United States
939388,Black-capped Chickadee,https://xeno-canto.org/939388/download,17.0,A,United States
935615,Black-capped Chickadee,https://xeno-canto.org/935615/download,37.0,A,Canada
924797,Black-capped Chickadee,https://xeno-canto.org/924797/download,43.0,A,United States
924795,Black-capped Chickadee,https://xeno-canto.org/924795/download,32.0,A,United States
923855,Black-capped Chickadee,https://xeno-canto.org/923855/download,51.0,A,Canada
921474,Black-capped Chickadee,https://xeno-canto.org/921474/download,23.0,A,United States
911663,Black-capped Chickadee,https://xeno-canto.org/911663/download,84.0,A,United States
879118,Black-capped Chickadee,https://xeno-canto.org/879118/download,20.0,A,United States
845602,Black-capped Chickadee,https://xeno-canto.org/845602/download,23.0,A,United States
839351,Black-capped Chickadee,https://xeno-canto.org/839351/download,37.0,A,Canada
814912,Black-capped Chickadee,https://xeno-canto.org/814912/download,15.0,A,United States
805370,Black-capped Chickadee,https://xeno-canto.org/805370/download,30.0,A,United States
787957,Black-capped Chickadee,https://xeno-canto.org/787957/download,47.0,A,United States
749980,Black-capped Chickadee,https://xeno-canto.org/749980/download,24.0,A,Canada
720923,Black-capped Chickadee,https://xeno-canto.org/720923/download,46.0,A,Canada
717519,Black-capped Chickadee,https://xeno-canto.org/717519/download,23.0,A,United States
717518,Black-capped Chickadee,https://xeno-canto.org/717518/download,89.0,A,United States
717105,Black-capped Chickadee,https://xeno-canto.org/717105/download,25.0,A,United States
701867,Black-capped Chickadee,https://xeno-canto.org/701867/download,116.0,A,United States
679897,Black-capped Chickadee,https://xeno-canto.org/679897/download,56.0,A,United States
645152,Black-capped Chickadee,https://xeno-canto.org/645152/download,70.0,A,United States
636533,Black-capped Chickadee,https://xeno-canto.org/636533/download,16.0,A,Canada
624465,Black-capped Chickadee,https://xeno-canto.org/624465/download,67.0,A,United States
624464,Black-capped Chickadee,https://xeno-canto.org/624464/download,30.0,A,United States
624460,Black-capped Chickadee,https://xeno-canto.org/624460/download,22.0,A,United States
624458,Black-capped Chickadee,https://xeno-canto.org/624458/download,22.0,A,United States
624457,Black-capped Chickadee,https://xeno-canto.org/624457/download,25.0,A,United States
624456,Black-capped Chickadee,https://xeno-canto.org/624456/download,20.0,A,United States
624455,Black-capped Chickadee,https://xeno-canto.org/624455/download,47.0,A,United States
624444,Black-capped Chickadee,https://xeno-canto.org/624444/download,22.0,A,United States
621200,Black-capped Chickadee,https://xeno-canto.org/621200/download,63.0,A,United States
613338,Black-capped Chickadee,https://xeno-canto.org/613338/download,66.0,A,United States
609196,Black-capped Chickadee,https://xeno-canto.org/609196/download,11.0,A,United States
598808,Black-capped Chickadee,https://xeno-canto.org/598808/download,71.0,A,United States
582380,Black-capped Chickadee,https://xeno-canto.org/582380/download,18.0,A,United States
560209,Black-capped Chickadee,https://xeno-canto.org/560209/download,30.0,A,United States
554222,Black-capped Chickadee,https://xeno-canto.org/554222/download,82.0,A,United States
549584,Black-capped Chickadee,https://xeno-canto.org/549584/download,43.0,A,United States
545025,Black-capped Chickadee,https://xeno-canto.org/545025/download,113.0,A,United States
544969,Black-capped Chickadee,https://xeno-canto.org/544969/download,13.0,A,United States
544967,Black-capped Chickadee,https://xeno-canto.org/544967/download,10.0,A,United States
521283,Black-capped Chickadee,https://xeno-canto.org/521283/download,83.0,A,United States
513353,Black-capped Chickadee,https://xeno-canto.org/513353/download,71.0,A,United States
511283,Black-capped Chickadee,https://xeno-canto.org/511283/download,73.0,A,Canada
473414,Black-capped Chickadee,https://xeno-canto.org/473414/download,46.0,A,United States
408992,Black-capped Chickadee,https://xeno-canto.org/408992/download,59.0,A,United States
408988,Black-capped Chickadee,https://xeno-canto.org/408988/download,42.0,A,United States
388592,Black-capped Chickadee,https://xeno-canto.org/388592/download,15.0,A,United States
374840,Black-capped Chickadee,https://xeno-canto.org/374840/download,104.0,A,United States
370862,Black-capped Chickadee,https://xeno-canto.org/370862/download,108.0,A,Canada
361836,Black-capped Chickadee,https://xeno-canto.org/361836/download,38.0,A,United States
361835,Black-capped Chickadee,https://xeno-canto.org/361835/download,76.0,A,United States
352828,Black-capped Chickadee,https://xeno-canto.org/352828/download,27.0,A,United States
335242,Black-capped Chickadee,https://xeno-canto.org/335242/download,60.0,A,United States
334996,Black-capped Chickadee,https://xeno-canto.org/334996/download,47.0,A,United States
327904,Black-capped Chickadee,https://xeno-canto.org/327904/download,24.0,A,United States
323050,Black-capped Chickadee,https://xeno-canto.org/323050/download,32.0,A,United States
320376,Black-capped Chickadee,https://xeno-canto.org/320376/download,27.0,A,United States
311564,Black-capped Chickadee,https://xeno-canto.org/311564/download,23.0,A,United States
304270,Black-capped Chickadee,https://xeno-canto.org/304270/download,15.0,A,United States
304269,Black-capped Chickadee,https://xeno-canto.org/304269/download,13.0,A,United States
299725,Black-capped Chickadee,https://xeno-canto.org/299725/download,99.0,A,United States
294136,Black-capped Chickadee,https://xeno-canto.org/294136/download,36.0,A,Canada
175039,Black-capped Chickadee,https://xeno-canto.org/175039/download,60.0,A,Canada
174869,Black-capped Chickadee,https://xeno-canto.org/174869/download,29.0,A,United States
156746,Black-capped Chickadee,https://xeno-canto.org/156746/download,92.0,A,United States
144664,Black-capped Chickadee,https://xeno-canto.org/144664/download,34.0,A,United States
138776,Black-capped Chickadee,https://xeno-canto.org/138776/download,94.0,A,United States
120878,Black-capped Chickadee,https://xeno-canto.org/120878/download,33.0,A,Canada
103202,Black-capped Chickadee,https://xeno-canto.org/103202/download,41.0,A,United States
86760,Black-capped Chickadee,https://xeno-canto.org/86760/download,38.0,A,United States
76509,Black-capped Chickadee,https://xeno-canto.org/76509/download,16.0,A,United States
76508,Black-capped Chickadee,https://xeno-canto.org/76508/download,26.0,A,United States
76507,Black-capped Chickadee,https://xeno-canto.org/76507/download,35.0,A,United States
76199,Black-capped Chickadee,https://xeno-canto.org/76199/download,74.0,A,United States
70185,Black-capped Chickadee,https://xeno-canto.org/70185/download,31.0,A,United States
42956,Black-capped Chickadee,https://xeno-canto.org/42956/download,23.0,A,United States
41677,Black-capped Chickadee,https://xeno-canto.org/41677/download,64.0,A,United States
33267,Black-capped Chickadee,https://xeno-canto.org/33267/download,14.0,A,United States
15233,Black-capped Chickadee,https://xeno-canto.org/15233/download,28.0,A,Canada
1090403,Black-capped Chickadee,https://xeno-canto.org/1090403/download,24.0,B,United States
1078044,Black-capped Chickadee,https://xeno-canto.org/1078044/download,36.0,B,Canada
1073854,Black-capped Chickadee,https://xeno-canto.org/1073854/download,113.0,B,United States
1058589,Black-capped Chickadee,https://xeno-canto.org/1058589/download,87.0,B,Canada
1056715,Black-capped Chickadee,https://xeno-canto.org/1056715/download,45.0,B,Canada
1056056,Black-capped Chickadee,https://xeno-canto.org/1056056/download,25.0,B,United States
1039178,Black-capped Chickadee,https://xeno-canto.org/1039178/download,26.0,B,United States
1038686,Black-capped Chickadee,https://xeno-canto.org/1038686/download,30.0,B,United States
1036589,Black-capped Chickadee,https://xeno-canto.org/1036589/download,56.0,B,United States
1034483,Black-capped Chickadee,https://xeno-canto.org/1034483/download,102.0,B,Canada
1032183,Black-capped Chickadee,https://xeno-canto.org/1032183/download,45.0,B,United States
1024569,Black-capped Chickadee,https://xeno-canto.org/1024569/download,55.0,B,United States
1024568,Black-capped Chickadee,https://xeno-canto.org/1024568/download,91.0,B,United States
1022742,Black-capped Chickadee,https://xeno-canto.org/1022742/download,57.0,B,Canada
1022735,Black-capped Chickadee,https://xeno-canto.org/1022735/download,27.0,B,Canada
1020109,Black-capped Chickadee,https://xeno-canto.org/1020109/download,84.0,B,Canada
1020108,Black-capped Chickadee,https://xeno-canto.org/1020108/download,110.0,B,Canada
1020107,Black-capped Chickadee,https://xeno-canto.org/1020107/download,39.0,B,Canada
1020106,Black-capped Chickadee,https://xeno-canto.org/1020106/download,69.0,B,Canada
1020105,Black-capped Chickadee,https://xeno-canto.org/1020105/download,61.0,B,Canada
1020104,Black-capped Chickadee,https://xeno-canto.org/1020104/download,37.0,B,Canada
1020103,Black-capped Chickadee,https://xeno-canto.org/1020103/download,16.0,B,Canada
1012574,Black-capped Chickadee,https://xeno-canto.org/1012574/download,30.0,B,Canada
1012141,Black-capped Chickadee,https://xeno-canto.org/1012141/download,29.0,B,United States
1007967,Black-capped Chickadee,https://xeno-canto.org/1007967/download,28.0,B,United States
1004760,Black-capped Chickadee,https://xeno-canto.org/1004760/download,36.0,B,United States
1000385,Black-capped Chickadee,https://xeno-canto.org/1000385/download,89.0,B,Canada
994349,Black-capped Chickadee,https://xeno-canto.org/994349/download,118.0,B,Canada
994126,Black-capped Chickadee,https://xeno-canto.org/994126/download,98.0,B,Canada
990115,Black-capped Chickadee,https://xeno-canto.org/990115/download,87.0,B,Canada
990114,Black-capped Chickadee,https://xeno-canto.org/990114/download,111.0,B,Canada
988636,Black-capped Chickadee,https://xeno-canto.org/988636/download,119.0,B,United States
983977,Black-capped Chickadee,https://xeno-canto.org/983977/download,22.0,B,United States
980361,Black-capped Chickadee,https://xeno-canto.org/980361/download,35.0,B,Canada
979767,Black-capped Chickadee,https://xeno-canto.org/979767/download,102.0,B,Canada
979752,Black-capped Chickadee,https://xeno-canto.org/979752/download,62.0,B,Canada
963194,Black-capped Chickadee,https://xeno-canto.org/963194/download,66.0,B,United States
959624,Black-capped Chickadee,https://xeno-canto.org/959624/download,50.0,B,Canada
957290,Black-capped Chickadee,https://xeno-canto.org/957290/download,34.0,B,Canada
956231,Black-capped Chickadee,https://xeno-canto.org/956231/download,85.0,B,United States
955846,Black-capped Chickadee,https://xeno-canto.org/955846/download,95.0,B,United States
942386,Black-capped Chickadee,https://xeno-canto.org/942386/download,31.0,B,United States
934155,Black-capped Chickadee,https://xeno-canto.org/934155/download,17.0,B,United States
933542,Black-capped Chickadee,https://xeno-canto.org/933542/download,34.0,B,United States
